INDUSTRY,YEAR,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,RACE_2,RACE_3,RACE_4,RACE_5,INCOME,GENDER,ZIPCODE
5001,2015,10,9,10,9,10,9,10,9,9,10,10,0,#NULL!,10,26,#NULL!,64,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,40203
5001,2015,10,9,10,10,10,10,10,10,10,9,10,1,10,10,101,#NULL!,60,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,63368
5001,2015,10,10,9,10,10,10,9,10,9,8,9,0,#NULL!,10,101,#NULL!,33,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,65803
5001,2015,10,8,10,98,10,10,10,10,10,10,10,0,#NULL!,10,98,#NULL!,59,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,95758
5001,2015,10,9,10,10,10,10,10,10,10,9,10,0,#NULL!,10,2,#NULL!,60,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,92114
5001,2015,8,9,10,10,10,8,10,9,9,10,9,0,#NULL!,10,26,#NULL!,23,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,64112
5001,2015,10,7,10,9,10,10,10,10,10,10,10,0,#NULL!,10,15,#NULL!,68,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,95608
5001,2015,8,7,8,10,10,10,10,10,4,9,8,0,#NULL!,9,10,#NULL!,55,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,1,59701
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,5,#NULL!,71,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,97404
5001,2015,10,6,8,7,10,10,10,10,10,10,10,0,#NULL!,10,101,#NULL!,49,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,86047
5001,2015,10,10,10,10,10,10,10,10,10,10,10,98,#NULL!,10,101,#NULL!,32,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,1,97222
5001,2015,10,9,9,10,10,10,10,10,10,9,9,0,#NULL!,10,20,#NULL!,68,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,1,64055
5001,2015,10,10,10,10,10,10,10,10,6,10,10,0,#NULL!,10,26,#NULL!,28,3,0,4,#NULL!,#NULL!,#NULL!,#NULL!,5,2,98516
5001,2015,10,9,9,10,10,9,9,10,9,9,9,0,#NULL!,10,98,#NULL!,54,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,92507
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,0,#NULL!,26,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,80537
5001,2015,10,10,10,10,10,10,10,10,10,9,10,0,#NULL!,10,26,#NULL!,38,3,1,6,#NULL!,#NULL!,#NULL!,#NULL!,4,2,85339
5001,2015,10,10,5,10,10,6,10,10,6,7,6,1,10,10,15,#NULL!,25,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,1,10022
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,101,#NULL!,61,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,85713
5001,2015,10,9,10,8,9,10,10,10,10,8,10,0,#NULL!,10,5,#NULL!,47,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,1,63303
5001,2015,10,10,10,10,10,1,10,10,10,10,10,0,#NULL!,8,10,#NULL!,42,4,0,2,#NULL!,#NULL!,#NULL!,#NULL!,2,2,90262
5001,2015,10,10,9,10,10,10,10,10,10,10,10,0,#NULL!,10,14,#NULL!,25,3,0,2,#NULL!,#NULL!,#NULL!,#NULL!,4,1,35211
5001,2015,10,10,10,10,10,9,10,10,9,9,9,0,#NULL!,10,98,#NULL!,28,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,80134
5001,2015,10,10,10,10,10,1,10,10,1,10,10,1,10,10,26,#NULL!,28,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,60615
5001,2015,10,10,10,10,10,1,10,10,1,10,10,1,10,10,26,#NULL!,28,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,60615
5001,2015,10,10,10,10,10,1,10,10,1,10,10,1,10,10,26,#NULL!,28,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,60615
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,101,#NULL!,72,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,89122
5001,2015,10,10,10,10,10,9,10,10,10,10,10,0,#NULL!,10,10,#NULL!,58,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,97403
5001,2015,10,9,9,7,9,9,9,10,10,10,9,0,#NULL!,10,10,#NULL!,42,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,1,63042
5001,2015,7,10,9,10,9,8,10,9,10,10,9,1,10,10,26,#NULL!,36,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,60611
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,101,#NULL!,61,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,68516
5001,2015,10,10,10,10,10,1,10,10,1,10,10,1,10,10,26,#NULL!,28,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,60615
5001,2015,10,10,10,10,10,1,10,10,1,10,10,1,10,10,26,#NULL!,28,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,60615
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,25,#NULL!,27,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,2,83607
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,26,#NULL!,71,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,99,2,55441
5001,2015,10,6,10,7,10,10,10,10,10,8,8,0,#NULL!,10,25,#NULL!,60,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,92110
5001,2015,7,6,6,10,10,9,7,7,7,6,7,1,8,7,0,#NULL!,50,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,99,2,82930
5001,2015,6,4,3,6,7,8,7,7,9,6,7,0,#NULL!,3,#NULL!,26,40,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,55379
5001,2015,4,4,3,8,8,8,4,4,4,4,3,1,5,3,#NULL!,26,29,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,41640
5001,2015,4,4,6,9,9,9,5,5,8,2,3,0,#NULL!,3,#NULL!,98,62,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,1,63841
5001,2015,5,5,5,5,98,5,5,98,98,98,98,0,#NULL!,98,#NULL!,#NULL!,39,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,99,2,80134
5001,2015,4,3,4,5,6,4,5,5,5,3,4,0,#NULL!,1,#NULL!,10,50,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,97459
5001,2015,5,6,3,7,7,3,6,6,6,5,3,0,#NULL!,4,#NULL!,26,31,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,40324
5001,2015,6,6,5,6,6,6,6,6,8,7,6,0,#NULL!,5,#NULL!,98,51,4,0,4,#NULL!,#NULL!,#NULL!,#NULL!,2,2,98103
5001,2015,7,6,4,98,4,8,7,8,6,4,5,0,#NULL!,98,#NULL!,#NULL!,24,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,1,55413
5001,2015,5,5,6,8,6,8,6,7,5,6,5,0,#NULL!,4,#NULL!,25,27,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,60614
5001,2015,2,9,1,4,8,8,4,3,9,2,2,1,1,1,#NULL!,101,60,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,49251
5001,2015,1,1,2,2,7,3,1,1,1,1,1,1,1,1,#NULL!,101,25,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,99,1,43119
5001,2015,1,1,1,10,10,7,3,2,4,1,1,0,#NULL!,1,#NULL!,101,47,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,48838
5001,2015,4,1,1,4,3,8,4,1,2,3,1,1,1,1,#NULL!,101,20,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,49696
5001,2015,5,4,1,7,7,4,6,7,4,3,5,0,#NULL!,98,#NULL!,#NULL!,34,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,2,46280
5001,2015,2,2,2,2,2,10,2,2,4,3,5,1,6,3,#NULL!,98,45,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,43725
5001,2015,2,2,2,8,8,9,2,3,4,5,5,1,1,1,#NULL!,101,31,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,48458
5001,2015,7,7,8,8,8,4,8,6,7,8,8,0,#NULL!,8,2,#NULL!,43,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,1,48089
5001,2015,5,5,3,6,7,7,6,5,7,5,5,0,#NULL!,5,#NULL!,26,32,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,43016
5001,2015,6,5,6,7,6,4,5,6,9,6,6,1,98,6,5,#NULL!,36,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,2,43026
5001,2015,6,5,6,7,7,7,7,7,10,8,8,0,#NULL!,4,#NULL!,0,47,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,53562
5001,2015,9,9,9,9,9,10,9,9,10,9,9,0,#NULL!,9,2,#NULL!,68,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,1,45238
5001,2015,8,8,8,9,9,7,8,7,5,7,8,0,#NULL!,9,26,#NULL!,36,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,1,26301
5001,2015,8,7,6,7,6,9,7,7,8,8,8,0,#NULL!,7,15,#NULL!,24,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,44070
5001,2015,8,7,6,8,8,4,7,8,9,9,9,0,#NULL!,7,2,#NULL!,33,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,48162
5001,2015,7,5,7,8,8,10,8,8,8,5,5,0,#NULL!,3,#NULL!,26,35,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,26554
5001,2015,6,6,6,7,7,8,8,8,8,8,7,98,#NULL!,9,26,#NULL!,54,4,98,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,48708
5001,2015,8,7,8,9,8,6,8,8,8,9,8,0,#NULL!,8,5,#NULL!,32,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,34744
5001,2015,8,8,7,9,8,9,8,9,9,8,9,0,#NULL!,8,26,#NULL!,35,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,43517
5001,2015,7,7,7,6,7,10,7,8,7,6,7,0,#NULL!,10,98,#NULL!,37,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,49622
5001,2015,10,10,9,8,10,8,10,10,10,10,10,0,#NULL!,10,1,#NULL!,31,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,1,49036
5001,2015,8,8,9,10,8,9,8,9,10,9,9,1,10,10,26,#NULL!,39,3,1,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,90034
5001,2015,7,7,7,8,9,2,9,9,2,6,6,0,#NULL!,98,#NULL!,#NULL!,25,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,43615
5001,2015,7,7,7,9,8,4,8,8,2,8,8,0,#NULL!,10,98,#NULL!,32,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,
5001,2015,9,2,5,9,7,2,8,7,8,5,8,0,#NULL!,7,98,#NULL!,32,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,15601
5001,2015,8,5,7,8,10,9,9,10,1,6,6,0,#NULL!,8,2,#NULL!,51,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,48035
5001,2015,10,9,9,10,10,10,10,10,10,9,9,0,#NULL!,8,26,#NULL!,57,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,44135
5001,2015,9,9,9,98,9,98,9,9,10,98,98,0,#NULL!,9,98,#NULL!,73,3,0,2,#NULL!,#NULL!,#NULL!,#NULL!,3,2,15666
5001,2015,9,7,6,7,9,10,9,9,10,7,8,0,#NULL!,10,5,#NULL!,54,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,1,46219
5001,2015,6,7,7,9,9,8,9,9,8,9,8,0,#NULL!,8,4,#NULL!,36,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,1,80123
5001,2015,8,8,9,9,9,9,9,9,9,8,9,0,#NULL!,10,1,#NULL!,58,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,44260
5001,2015,9,9,9,9,9,9,9,9,9,9,9,0,#NULL!,9,101,#NULL!,50,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,48187
5001,2015,7,8,8,9,9,8,9,8,9,9,9,1,9,8,19,#NULL!,32,4,1,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,90032
5001,2015,6,7,7,7,7,7,7,8,8,7,8,0,#NULL!,10,10,#NULL!,30,5,0,4,#NULL!,#NULL!,#NULL!,#NULL!,5,2,48212
5001,2015,9,9,9,8,10,7,9,9,7,10,9,0,#NULL!,10,101,#NULL!,28,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,43016
5001,2015,10,10,10,10,6,10,10,10,6,10,10,0,#NULL!,10,98,#NULL!,45,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,48239
5001,2015,10,10,10,10,10,10,10,10,10,10,10,1,10,10,0,#NULL!,31,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,1,15301
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,101,#NULL!,52,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,46217
5001,2015,10,10,10,10,10,8,10,10,8,8,10,0,#NULL!,10,26,#NULL!,51,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,44333
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,98,#NULL!,52,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,16057
5001,2015,8,9,9,9,8,9,9,8,9,9,10,0,#NULL!,10,5,#NULL!,35,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,1,49424
5001,2015,9,9,8,8,9,10,9,9,9,10,10,0,#NULL!,10,10,#NULL!,60,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,45373
5001,2015,10,9,9,10,10,10,10,10,10,9,9,0,#NULL!,10,26,#NULL!,54,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,1,45309
5001,2015,10,7,5,8,8,6,10,10,9,10,10,98,#NULL!,10,1,#NULL!,29,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,43420
5001,2015,10,9,10,10,9,9,9,10,10,10,10,0,#NULL!,10,2,#NULL!,46,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,46121
5001,2015,9,9,10,10,9,9,10,10,10,6,6,0,#NULL!,10,26,#NULL!,53,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,1,43402
5001,2015,10,10,10,7,7,9,10,10,9,9,10,0,#NULL!,10,10,#NULL!,27,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,44691
5001,2015,10,8,9,8,9,10,9,10,10,10,10,0,#NULL!,10,26,#NULL!,34,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,2,43551
5001,2015,10,10,10,9,8,9,9,9,9,9,9,0,#NULL!,10,26,#NULL!,33,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,14546
5001,2015,10,10,10,9,9,9,9,10,10,10,10,0,#NULL!,10,98,#NULL!,41,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,48911
5001,2015,10,1,9,9,9,9,10,10,10,10,10,0,#NULL!,10,0,#NULL!,71,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,44303
5001,2015,9,9,9,8,8,9,8,10,10,8,10,0,#NULL!,10,98,#NULL!,68,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,1,43545
5001,2015,10,2,10,10,10,4,10,10,9,10,9,0,#NULL!,7,98,#NULL!,51,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,2,48170
5001,2015,10,10,10,9,10,4,9,10,10,10,10,0,#NULL!,10,5,#NULL!,24,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,47909
5001,2015,9,8,9,9,9,9,10,10,9,10,10,0,#NULL!,9,10,#NULL!,32,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,45377
5001,2015,10,10,10,10,10,10,10,10,10,10,10,1,10,10,98,#NULL!,50,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,44067
5001,2015,10,10,10,10,10,10,10,10,8,9,10,1,10,10,101,#NULL!,34,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,1,25570
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,26,#NULL!,26,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,45247
5001,2015,10,6,1,10,10,10,10,10,10,10,10,0,#NULL!,10,98,#NULL!,25,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,1,16001
5001,2015,10,8,7,8,9,10,10,8,10,10,10,0,#NULL!,10,1,#NULL!,36,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,15137
5001,2015,4,3,3,10,10,10,7,2,4,4,5,1,1,2,#NULL!,98,25,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,26301
5001,2015,9,7,6,10,5,10,10,8,10,10,10,0,#NULL!,5,#NULL!,101,20,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,49024
5001,2015,3,3,2,10,7,6,5,3,3,3,2,1,3,2,#NULL!,26,71,3,0,4,#NULL!,#NULL!,#NULL!,#NULL!,1,2,85331
5001,2015,2,1,3,8,2,5,2,2,3,5,1,1,6,2,#NULL!,26,31,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,44134
5001,2015,4,4,3,4,3,9,4,7,9,5,5,0,#NULL!,2,#NULL!,98,64,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,98275
5001,2015,1,1,1,8,8,7,1,1,1,1,1,1,5,1,#NULL!,101,23,4,0,4,#NULL!,#NULL!,#NULL!,#NULL!,2,1,14094
5001,2015,5,5,5,5,6,5,5,6,5,5,5,0,#NULL!,5,#NULL!,26,40,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,04769
5001,2015,7,6,5,8,8,10,7,8,10,6,5,0,#NULL!,3,#NULL!,26,52,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,99,2,13090
5001,2015,6,6,6,6,6,8,7,7,8,7,7,0,#NULL!,4,#NULL!,26,50,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,1,13039
5001,2015,8,7,6,8,10,10,9,9,10,8,8,1,2,5,#NULL!,26,62,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,1,44646
5001,2015,7,5,4,8,7,9,8,8,8,7,7,1,8,5,#NULL!,98,71,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,12208
5001,2015,7,6,6,8,7,8,6,8,8,6,6,0,#NULL!,6,98,#NULL!,55,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,12064
5001,2015,6,6,5,98,7,10,9,8,10,5,5,0,#NULL!,6,0,#NULL!,33,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,99354
5001,2015,9,6,8,10,10,10,9,9,10,10,10,0,#NULL!,10,26,#NULL!,46,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,2,44857
5001,2015,7,7,10,9,7,9,7,8,8,7,7,0,#NULL!,8,98,#NULL!,63,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,1,14219
5001,2015,7,3,7,8,9,8,7,7,3,7,9,1,4,8,5,#NULL!,34,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,44057
5001,2015,8,9,8,9,10,9,10,10,9,8,8,0,#NULL!,10,15,#NULL!,46,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,44070
5001,2015,9,6,8,10,9,10,9,7,5,9,8,1,4,8,5,#NULL!,49,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,1,97448
5001,2015,8,8,5,8,10,9,10,10,9,8,8,1,7,8,26,#NULL!,32,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,1,46561
5001,2015,8,7,9,8,9,10,9,10,10,9,5,0,#NULL!,10,26,#NULL!,69,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,04240
5001,2015,8,8,8,8,9,9,9,9,8,9,9,0,#NULL!,8,99,#NULL!,44,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,1,43613
5001,2015,8,8,7,8,9,8,9,8,10,7,6,0,#NULL!,7,101,#NULL!,31,4,0,4,#NULL!,#NULL!,#NULL!,#NULL!,5,1,85338
5001,2015,9,8,9,9,9,9,9,9,9,9,9,0,#NULL!,9,26,#NULL!,64,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,44139
5001,2015,9,9,10,10,10,10,10,10,10,9,10,0,#NULL!,10,98,#NULL!,36,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,04219
5001,2015,10,10,9,98,10,9,10,9,9,10,10,0,#NULL!,10,98,#NULL!,62,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,10952
5001,2015,10,9,10,9,9,9,9,10,10,9,10,0,#NULL!,10,101,#NULL!,44,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,1,14211
5001,2015,10,10,8,9,9,4,8,10,9,10,10,0,#NULL!,10,8,#NULL!,25,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,14614
5001,2015,9,10,8,6,7,7,10,10,10,9,9,0,#NULL!,10,98,#NULL!,36,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,1,14214
5001,2015,8,9,7,10,9,10,9,10,9,8,8,0,#NULL!,9,26,#NULL!,27,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,1,14227
5001,2015,8,9,9,10,10,10,10,9,10,9,9,0,#NULL!,10,3,#NULL!,30,4,0,4,#NULL!,#NULL!,#NULL!,#NULL!,7,2,98052
5001,2015,10,9,9,9,9,98,9,9,98,9,9,0,#NULL!,10,98,#NULL!,43,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,12468
5001,2015,10,10,10,9,9,9,10,10,10,10,10,0,#NULL!,10,101,#NULL!,54,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,99,1,98465
5001,2015,9,9,9,9,9,9,9,9,9,9,9,0,#NULL!,10,101,#NULL!,70,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,83706
5001,2015,10,10,10,10,10,10,10,10,10,10,10,0,#NULL!,10,26,#NULL!,53,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,28001
5001,2015,10,10,10,10,10,1,10,10,1,10,10,1,10,10,26,#NULL!,28,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,60615
5001,2015,10,10,10,10,10,1,10,10,1,10,10,1,10,10,26,#NULL!,27,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,60615
5001,2015,10,10,10,10,10,1,10,10,1,10,10,1,10,10,26,#NULL!,30,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,60615
5001,2015,10,8,9,8,8,10,9,9,10,10,10,0,#NULL!,9,98,#NULL!,76,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,1,14228
5001,2015,3,3,3,4,2,3,4,3,5,3,98,0,#NULL!,3,#NULL!,98,22,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,99,2,
5001,2015,3,7,4,5,5,5,5,5,5,3,3,0,#NULL!,4,#NULL!,98,53,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,44846
5001,2015,5,5,6,5,5,7,6,4,8,5,6,0,#NULL!,3,#NULL!,26,61,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,14072
5001,2015,7,7,7,98,7,98,7,7,7,6,6,99,#NULL!,98,#NULL!,#NULL!,37,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,98032
5001,2015,7,5,4,7,7,8,7,8,8,7,7,0,#NULL!,4,#NULL!,10,21,2,1,3,#NULL!,#NULL!,#NULL!,#NULL!,1,2,97487
5001,2015,5,4,5,9,5,9,5,2,7,8,6,1,5,6,10,#NULL!,25,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,68361
5001,2015,7,4,6,10,10,9,7,7,4,5,6,0,#NULL!,6,26,#NULL!,50,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,2,78130
5001,2015,7,4,5,10,7,5,7,8,7,8,8,1,8,7,3,#NULL!,26,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,2,2,72076
5001,2015,5,5,5,10,10,10,5,5,5,5,10,0,#NULL!,5,#NULL!,98,44,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,2,49519
5001,2015,6,3,6,6,7,9,7,7,8,5,7,1,6,6,2,#NULL!,69,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,1,80917
5001,2015,10,8,10,6,8,8,9,9,8,9,9,0,#NULL!,9,26,#NULL!,42,4,1,1,#NULL!,#NULL!,#NULL!,#NULL!,7,2,60061
5001,2015,7,7,8,8,9,2,9,8,8,7,7,1,4,6,5,#NULL!,46,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,1,78258
5001,2015,8,6,5,8,8,9,8,7,10,7,8,0,#NULL!,9,15,#NULL!,29,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,4,2,19901
5001,2015,7,5,4,9,9,8,9,8,9,6,6,1,4,7,25,#NULL!,50,3,0,1,#NULL!,#NULL!,#NULL!,#NULL!,7,1,07920
5001,2015,7,7,7,7,7,7,7,7,7,7,7,0,#NULL!,7,98,#NULL!,20,2,1,6,#NULL!,#NULL!,#NULL!,#NULL!,1,1,76543
5001,2015,6,6,8,8,9,8,7,6,6,7,6,0,#NULL!,7,7,#NULL!,19,3,0,1,4,#NULL!,#NULL!,#NULL!,3,2,99703
5001,2015,10,8,7,8,5,6,7,9,8,9,9,0,#NULL!,6,26,#NULL!,22,2,0,1,#NULL!,#NULL!,#NULL!,#NULL!,3,2,29040
5001,2015,10,10,10,10,9,7,10,10,10,10,10,0,#NULL!,8,10,#NULL!,35,4,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,2,15943
5001,2015,8,7,7,7,7,8,7,8,8,9,8,0,#NULL!,8,98,#NULL!,34,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,6,1,10003
5001,2015,8,8,8,9,9,8,9,9,8,8,8,0,#NULL!,9,5,#NULL!,30,5,0,1,#NULL!,#NULL!,#NULL!,#NULL!,5,1,58201
5001,2015,9,6,5,9,9,8,9,8,9,8,8,0,#NULL!,9,98,#NULL!,35,3,0,1,5,#NULL!,#NULL!,#NULL!,99,2,37129
